Table 1
SKU,Product Name,MSRP,Dealer Prices,MAP/MRP,Brand,Mfg,Description,URL,Image 1 URL,Image 2 URL,Image 3 URL,Image 4 URL,Case Pack,Shipping Weight,Shipping Height,Shipping Width,Shipping Depth,Category,Free Shipping,UPC,Warehouse Zipcode,Average # of Days to Ship,,,
PP-7235,Prevue Pet Products Catville Townhome - Leopard Print,137.20,114.94,,Prevue Pet Products,Prevue Pet Products,"<ul><li>Cats will engage in frisky and healthy activity playing with the dangling toys, scratching the Posts or climbing in, out, over and around the townhome</li><li>A lounging center plus hideaway and nook areas, all with super-soft plush mats plus a plush hammock for lounging and cozy corner for catnaps</li><li>A full range of amenities to satisfy behavioral instincts while discouraging destructive behavior and alleviating boredom in cats of all ages</li><li>Structure is sturdy, yet lightweight, with easy to follow step-by-step assembly instructions included</li><li>45 1/2"" long, 31"" wide, 42 1/2"" high</li></ul>Prevue Pet Products Catville townhome Leopard Print 7235 encourages your cat to be healthy happy and active! watch as kitty engages in energetic activity – playing with the dangling toy, scratching the sisal covered Posts or climbing in, out, over and around the Catville townhome. Cats will happily curl up in either hideaway – one lower-level, one mid-level, each with super soft plush bedding to satisfy all of your cat’s sleeping needs. An additional plush hammock provides the ultimate in lounging pleasure. Two separate scratching Posts encourage exercise as your cat scratches and stretches along the sisal covered Posts, toning muscles while grooming nails and strengthening paws. Durable cloth ramp designed for active jumping, pouncing, climbing and running provides ample opportunity for play. Dens feature more than one doorway making them perfect for games of hide &amp; seek. With areas for playing, napping, lounging, scratching, perching and hiding felines love the full range of amenities created to satisfy behavioral instincts while discouraging destructive behavior and alleviating boredom. Prevue’s Catville townhome Leopard Print and Beige 7235 is a multi-level, multi-purpose, attractive home where multiple cats of any age and activity level will thrive on endless options for sleep or play. Sturdy, yet lightweight, our townhome comes with easy to follow, step-by-step, assembly instructions and measures 45 1/2"" long, 31"" wide, 42 1/2"" high. Fabric components may be hand washed and air dried as needed. <br>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Catville-Townhome--Leopard-Print_p_5181.html,https://www.essentialpetproducts.com/assets/images/PP-7235.jpg,http://www.essentialpetproducts.com/assets/images/PP-7235-1.jpg,http://www.essentialpetproducts.com/assets/images/PP-7235-2.jpg,http://www.essentialpetproducts.com/assets/images/PP-7235-3.jpg,1,12.35,17.50,9.25,14.25,Cat Furniture,,048081072356,60612,2,,,
PP-7240,Prevue Pet Products Catville Tower - Gray Print,237.20,199.03,,Prevue Pet Products,Prevue Pet Products,"<ul><li>Cats will engage in frisky and healthy activity playing with the dangling toys, scratching the posts or climbing in, out, over and around the Tower</li><li>Four hideaways on three levels - a penthouse nook and three dens, all with super-soft plush mats plus a plush hammock for lounging</li><li>A full range of amenities to satisfy behavioral instincts while discouraging destructive behavior and alleviating boredom in cats of all ages</li><li>Structure is sturdy, yet lightweight, with easy to follow step-by-step assembly instructions included</li><li>64"" Long, 46"" Wide, 56"" High</li></ul>Prevue Pet Products Catville Tower Gray 7240 encourages your cat to be happy and active! Watch as kitty engages in energetic activity – playing with the dangling toy, scratching the sisal covered posts or climbing in, out, over and around the Catville Tower. Cats will happily curl up in any one of the four hideaways - an elevated penthouse nook, one mid-level plus two lower-level secluded view dens, each with super-soft plush bedding to satisfy all of your cat’s sleeping needs. An additional plush hammock provides the ultimate in lounging pleasure. Integrated short climbing ramp leads to a plush-mat activity area with playfully hanging puff-ball toy and escape floor. Three isolated scratching posts encourage exercise as your cat scratches and stretches along the jute covered posts toning muscles while grooming nails and strengthening paws. Durable, extra long, cloth rampway designed for active jumping, pouncing, climbing and running provides ample opportunity for play and all dens feature a doorway on each side, making them perfect for games of hide &amp; seek. With areas for playing, napping, lounging, scratching, perching and hiding felines love the full range of amenities created to satisfy behavioral instincts while discouraging destructive behavior and alleviating boredom. Prevue’s Catville Tower Gray 7240 is a multi-level, multi-purpose, attractive home where multiple cats of any age and activity level will thrive on endless options for sleep or play. Sturdy, yet lightweight, our tower comes with easy to follow, step-by-step, assembly instructions and measures 64"" Long, 46"" Wide, 56"" High. Fabric components may be hand washed and air dried as needed.<br>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Catville-Tower--Gray-Print_p_5182.html,https://www.essentialpetproducts.com/assets/images/PP-7240.jpg,http://www.essentialpetproducts.com/assets/images/PP-7240-1.jpg,http://www.essentialpetproducts.com/assets/images/PP-7240-2.jpg,http://www.essentialpetproducts.com/assets/images/PP-7240-3.jpg,1,20.90,16.50,13.00,18.00,Cat Furniture,,048081072400,60612,2,,,
PP-7300,Prevue Pet Products Kitty Power Paws Leopard Terrace,56.00,47.50,,Prevue Pet Products,Prevue Pet Products,"<ul><li><span class=""a-list-item""> 2 lounging areas - A luxurious leopard print bolstered day bed plus an additional platform </span></li><li><span class=""a-list-item""> Super soft, plush fabrics combined with durable jute </span></li><li><span class=""a-list-item""> Jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching behaviors </span></li><li><span class=""a-list-item""> Two plush, dangling, swat toys hang playfully from the cat bed encouraging kitty to play </span></li><li><span class=""a-list-item""> 20-1/2''Long, 17-1/2'' Wide, 21'' High </span></li></ul><p>Prevue Pet Products Kitty Power Paws Leopard Terrace 7300 combines plush fabrics with durable jute to provide the perfect place for sleeping, scratching and playing. A luxurious leopard print bolstered day bed is great for surveying surroundings or taking a cat nap. 2 swat toys hang playfully while jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching. An additional platform provides opportunities for pouncing and jumping. 20 1/2'' Long, 17 1/2'' Wide and 21'' High. </p>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-Power-Paws-Leopard-Terrace_p_5184.html,https://www.essentialpetproducts.com/assets/images/PP-7300.jpg,http://www.essentialpetproducts.com/assets/images/PP-7300-1.jpg,http://www.essentialpetproducts.com/assets/images/PP-7300-2.jpg,http://www.essentialpetproducts.com/assets/images/PP-7300-3.jpg,1,18.00,18.75,5.25,19.00,Cat Furniture,,048081073001,60612,2,,,
PP-7301,Prevue Pet Products Kitty Power Paws Play Palace,70.40,59.92,,Prevue Pet Products,Prevue Pet Products,"<ul class=""a-unordered-list a-vertical a-spacing-mini""><li><span class=""a-list-item""> Super soft, plush fabrics combined with durable jute; Product Weight 15; Product Height 28. 375; Product Width 17. 625; Product Length 22; Assembly Required Yes; Collection Kitty Power Paws Plush Cat Furniture </span></li><li><span class=""a-list-item""> Jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching behaviors </span></li><li><span class=""a-list-item""> 3 lounging areas - A luxurious plush day bed plus two additional platforms </span></li><li><span class=""a-list-item""> Three plush, dangling, swat toys encourage kitty to play </span></li><li><span class=""a-list-item""> 22'' Long, 17-5/8'' Wide, 28-3/8'' Higk</span></li></ul>Prevue Pet Products Kitty Power Paws Play Palace 7301 combines super soft, plush fabrics with durable jute to provide the perfect place for lounging, sleeping, scratching and playing. In luxurious tones of Gray and Plum the Play Palace cat tree features a cushy day bed with a ""U"" shaped back, making your cat or kitten feel more secure and less vulnerable to sneak attacks. In addition to the cat bed, two additional platforms provide opportunities for pouncing and jumping plus enough vertical space for multiple cats to lounge comfortably. Three plush, dangling, swat toys hang playfully - one from the cat bed and one from each plush platform. Four individual, natural, jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching behaviors and saving your sofa. Expertly designed cat furniture assembles easily and satisfies the needs of cats of all ages, sizes and activity levels. Measures 22"" Long, 17 5/8"" Wide and 28 3/8"" High. <span class=""a-list-item""></span>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-Power-Paws-Play-Palace_p_5185.html,https://www.essentialpetproducts.com/assets/images/PP-7301-2.jpg,http://www.essentialpetproducts.com/assets/images/PP-7301-3.jpg,http://www.essentialpetproducts.com/assets/images/PP-7301-4.jpg,http://www.essentialpetproducts.com/assets/images/PP-7301-5.jpg,1,18.00,18.75,7.00,19.00,Cat Furniture,,048081073018,60612,2,,,
PP-7302,Prevue Pet Products Kitty King,61.81,54.52,,Prevue Pet Products,Prevue Pet Products," <ul><li>Super soft, plush fabrics combined with durable jute </li><li>Jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching behaviors </li><li>2 lounging areas - A luxurious bolstered day bed plus a hideaway </li><li>6’’ Diameter hideaway opening</li><li>14 ¾’’ in Diameter and 25’’ High</li></ul><p>Prevue Pet Products Kitty King Plum &amp; Gray 7302 combines super soft, plush fabrics with durable jute to provide the perfect place for lounging, sleeping, scratching and playing. In luxurious tones of Gray and Plum the Kitty King cat tree features a cushy bolstered day bed. A natural jute scratching post offers offer an appealing texture to cats, curbing inappropriate scratching behaviors and saving your sofa. The sturdy base contains a kitty shaped entryway leading to an ultra soft covered hideaway where your cat or kitten will feel more secure and avoid social stress. Expertly designed cat furniture assembles easily and satisfies the needs of cats of all ages, sizes and activity levels. Measures 14 ¾’’ in diameter and 25’’ high with a hideaway opening that is 6 ½’’ in diameter.</p>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-King_p_5186.html,https://www.essentialpetproducts.com/assets/images/PP-7302.jpg,,,,1,13.00,13.75,15.25,14.75,Cat Furniture,,048081073025,60612,2,,,
PP-7303,Prevue Pet Products Kitty Power Paws Tiger Tower,114.91,100.66,,Prevue Pet Products,Prevue Pet Products,"<ul class=""a-unordered-list a-vertical a-spacing-mini""><li><span class=""a-list-item""> Super soft, plush fabrics combined with durable jute; Product Weight 25; Product Height 48; Product Width 24; Product Length 24; Assembly Required Yes; Collection Kitty Power Paws Plush Cat Furniture </span></li><li><span class=""a-list-item""> Jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching behaviors </span></li><li><span class=""a-list-item""> 4 lounging areas - A luxurious tiger print bolstered day bed plus two additional platforms and a lower level hideaway </span></li><li><span class=""a-list-item""> Two plush, dangling, swat toys encourage kitty to play </span></li><li><span class=""a-list-item""> 24'' Long, 24'' Wide, 48'' High</span></li></ul><p><span class=""a-list-item"">Prevue Pet Products Kitty Power Paws Tiger Tower 7303 combines super soft, plush fabrics with durable jute to provide the perfect place for lounging, sleeping, scratching, hiding and playing. A luxurious tiger print bolstered day bed is a great spot for your kitten or cat to survey its surroundings or take a cat nap. Two plush, dangling, swat toys hang playfully - one from the large cat bed and one from the lower plush platform. Five individual, durable, jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching behaviors and saving your sofa. In addition to the cat bed, two rectangular platforms provide opportunities for pouncing and jumping or multiple levels for more than one cat to lounge comfortably. A lower level hideout makes your cat or kitten feel more secure and minimizes social stress. At 4 foot tall, this cat tree utilizes vertical space and a compact footprint to save space in your home while offering your kitty plenty of options to play, sleep and lounge. Expertly designed cat furniture assembles easily and satisfies the needs of cats of all ages, sizes and activity levels. Measures 24"" Long, 24"" Wide and 48"" High. </span></p>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-Power-Paws-Tiger-Tower_p_5187.html,https://www.essentialpetproducts.com/assets/images/PP-7303.jpg,http://www.essentialpetproducts.com/assets/images/PP-7303-2.jpg,http://www.essentialpetproducts.com/assets/images/PP-7303-3.jpg,http://www.essentialpetproducts.com/assets/images/PP-7303-4.jpg,1,28.00,20.25,13.00,20.25,Cat Furniture,,048081073032,60612,2,,,
PP-7304,Prevue Pet Products Kitty Power Paws Shag Hideaway,73.50,65.03,,Prevue Pet Products,Prevue Pet Products,"<ul class=""a-unordered-list a-vertical a-spacing-mini""><li><span class=""a-list-item""> 2 lounging areas - A soft shaggy daybed plus shag covered hideaway  </span></li><li><span class=""a-list-item""> Super soft, plush fabrics combined with durable jute  </span></li><li><span class=""a-list-item""> Jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching behaviors  </span></li><li><span class=""a-list-item""> Two plush, dangling, swat toys hang playfully from the cat bed providing opportunities for pouncing, jumping and play  </span></li><li><span class=""a-list-item""> 16'' Long, 12'' Wide, 29'' High  </span></li></ul><p><span class=""a-list-item"">Prevue Pet Products Kitty Power Paws Shag Hideaway 7304 combines plush  fabrics with durable jute and natural sisal to provide the perfect place  for sleeping, scratching, hiding and playing. In varying shades of Gray  the Shag Hideaway cat tree features a soft, shaggy, day bed with a ""U""  shaped back, making kitty feel more secure. 2 swat toys hang playfully  while jute rope scratching posts offer an appealing texture to cats,  curbing inappropriate scratching. 16'' Long, 12'' Wide and 29'' High  </span></p>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-Power-Paws-Shag-Hideaway_p_5188.html,https://www.essentialpetproducts.com/assets/images/PP-7304.jpg,http://www.essentialpetproducts.com/assets/images/PP-7304-2.jpg,http://www.essentialpetproducts.com/assets/images/PP-7304-3.jpg,http://www.essentialpetproducts.com/assets/images/PP-7304-6.jpg,1,19.00,14.00,14.00,17.00,Cat Furniture,,048081073049,60612,2,,,
PP-7305,Prevue Pet Products Kitty Power Paws Tiger Hideaway,71.84,63.54,,Prevue Pet Products,Prevue Pet Products,"<ul class=""a-unordered-list a-vertical a-spacing-mini""><li><span class=""a-list-item""> Super soft, plush fabrics combined with durable jute and sisal; Product Weight 15; Product Height 29; Product Width 12; Product Length 16; Assembly Required Yes; Collection Kitty Power Paws Plush Cat Furniture </span></li><li><span class=""a-list-item""> Jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching behaviors </span></li><li><span class=""a-list-item""> 2 lounging areas ? A luxe tiger print daybed plus covered hideaway </span></li><li><span class=""a-list-item""> Two plush, dangling, swat toys encourage kitty to play </span></li><li><span class=""a-list-item""> 16'' Long, 12'' Wide, 29'' High </span></li></ul><p>Prevue Pet Products Kitty Power Paws Tiger Hideaway 7305 combines super soft, plush fabrics with durable jute and natural sisal to provide the perfect place for lounging, sleeping, scratching, hiding and playing. With its luxurious tiger pattern, the Tiger Hideaway cat tree features a cushy, day bed with a ""U"" shaped back, making your cat or kitten feel more secure and less vulnerable to sneak attacks. A natural jute scratching post plus sisal scratching panels offer an appealing texture to cats, curbing inappropriate scratching behaviors and saving your sofa. Two plush, dangling, swat toys hang playfully from the cat bed providing opportunities for pouncing, jumping and play. The sturdy base contains a kitty shaped entryway leading to the covered hideaway where your cat or kitten will feel more secure and avoid social stress. Expertly designed cat furniture assembles easily and satisfies the needs of cats of all ages, sizes and activity levels. Measures 16"" Long, 12"" Wide and 29"" High. <span class=""a-list-item""></span></p>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-Power-Paws-Tiger-Hideaway_p_5189.html,https://www.essentialpetproducts.com/assets/images/PP-7305.jpg,http://www.essentialpetproducts.com/assets/images/PP-7305-2.jpg,http://www.essentialpetproducts.com/assets/images/PP-7305-3.jpg,http://www.essentialpetproducts.com/assets/images/PP-7305-4.jpg,1,19.00,14.00,14.00,17.00,Cat Furniture,,048081073056,60612,2,,,
PP-7306,Prevue Pet Products Kitty Power Paws Leopard Lounge,129.01,114.90,,Prevue Pet Products,Prevue Pet Products,"<ul class=""a-unordered-list a-vertical a-spacing-mini""><li><span class=""a-list-item""> Super soft, plush fabrics combined with durable jute; Product Weight 30;  Product Height 43 inches Product Width 19. 25 inches Product Length 29.  25 inches Assembly Required Yes; Collection Kitty Power Paws Plush Cat  Furniture  </span></li><li><span class=""a-list-item""> Jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching behaviors  </span></li><li><span class=""a-list-item""> 4 lounging areas - A luxurious leopard print bolstered day bed plus two additional platforms and a lower level hideaway  </span></li><li><span class=""a-list-item""> Three plush, dangling, swat toys encourage kitty to play - two from the platform and one on the lower level  </span></li><li><span class=""a-list-item""> 29-1/4'' Long, 19-1/4'' Wide, 43'' High  </span></li></ul><p>Prevue Pet Products Kitty Power Paws Leopard Lounge 7306 combines  super soft, plush fabrics with durable jute to provide the perfect place  for lounging, sleeping, scratching, hiding and playing. A luxurious  leopard print bolstered day bed is a great spot for your kitten or cat  to survey its surroundings or take a cat nap. Three plush, dangling,  swat toys hang playfully - two from the leopard pattern platform and one  from an extender on the lower plush platform. Five individual, natural,  jute rope scratching posts offer an appealing texture to cats, curbing  inappropriate scratching behaviors and saving your sofa. In addition to  the cat bed, two platforms provide opportunities for pouncing and  jumping or multiple levels for more than one cat to lounge comfortably. A  large, lower level hideout makes your cat or kitten feel more secure  and minimizes social stress. At 3. 5 foot tall, this cat tree utilizes  vertical space and a compact footprint to save space in your home while  offering your kitty plenty of options to play, sleep, hide and lounge.  Expertly designed cat furniture assembles easily and satisfies the needs  of cats of all ages, sizes and activity levels. Measures 29. 25 inches  Long, 29. 25 inches Wide and 43 inches High.  <span class=""a-list-item""></span></p>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-Power-Paws-Leopard-Lounge_p_5190.html,https://www.essentialpetproducts.com/assets/images/PP-7306.jpg,http://www.essentialpetproducts.com/assets/images/PP-7306-2.jpg,http://www.essentialpetproducts.com/assets/images/PP-7306-3.jpg,http://www.essentialpetproducts.com/assets/images/PP-7306-4.jpg,1,34.00,20.50,14.25,20.50,Cat Furniture,,048081073063,60612,2,,,
PP-7307,Prevue Pet Products Kitty Power Paws The Ritz,125.70,106.74,,Prevue Pet Products,Prevue Pet Products,"<ul class=""a-unordered-list a-vertical a-spacing-mini""><li><span class=""a-list-item""> 4 lounging areas - 2 luxurious bolstered day beds plus two additional platforms  </span></li><li><span class=""a-list-item""> Super soft, plush fabrics combined with durable jute  </span></li><li><span class=""a-list-item""> Jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching behaviors  </span></li><li><span class=""a-list-item""> Two plush, dangling, swat toys hang playfully - one from the cat bed and one from an extender on a plush platform  </span></li><li><span class=""a-list-item""> 32'' Long, 25'' Wide, 51'' High  </span></li></ul><p>Prevue Pet Products Kitty Power Paws The Ritz 7307 combines plush  fabrics with durable jute to provide the perfect place for sleeping,  scratching, hiding and playing. In luxurious tones of blue and blue  gray, the Ritz's bolstered day beds are great for surveying surroundings  or taking a cat nap. 3 swat toys hang playfully while jute rope  scratching posts offer an appealing texture to cats, curbing  inappropriate scratching. Measures 32'' Long, 25'' Wide and 51'' High.  <span class=""a-list-item""></span></p>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-Power-Paws-The-Ritz_p_5191.html,https://www.essentialpetproducts.com/assets/images/PP-7307.jpg,http://www.essentialpetproducts.com/assets/images/PP-7307-2.jpg,http://www.essentialpetproducts.com/assets/images/PP-7307-3.jpg,http://www.essentialpetproducts.com/assets/images/PP-7307-4.jpg,1,33.00,20.50,10.25,20.75,Cat Furniture,,048081073070,60612,2,,,
PP-7308,Prevue Pet Products Kitty Power Paws Sky Tower,140.00,124.78,,Prevue Pet Products,Prevue Pet Products,"<ul class=""a-unordered-list a-vertical a-spacing-mini""><li><span class=""a-list-item""> Soft, felt fabrics combined with durable jute; Product Weight 32;  Product Height 54; Product Width 15. 5; Product Length 30. 625; Assembly  Required Yes; Collection Kitty Power Paws Plush Cat Furniture  </span></li><li><span class=""a-list-item""> Jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching behaviors  </span></li><li><span class=""a-list-item""> 5 lounging areas - 1 day bed plus 2 additional platforms and 2 hideaways  </span></li><li><span class=""a-list-item""> At 4 1/2 foot tall, this cat tree utilizes vertical space and a compact footprint to save space in your home  </span></li><li><span class=""a-list-item""> 30-5/8'' Long, 15-1/2'' Wide, 54'' High  </span></li></ul><p>Prevue Pet Products Kitty Power Paws Sky Tower 7308 combines soft,  felt fabrics with durable jute to provide the perfect place for  lounging, sleeping, scratching, hiding and playing. In luxurious tones  of blue and blue gray, the Sky Tower cat tree features a padded day bed  with a ""U"" shaped back, making your cat or kitten feel more secure and  less vulnerable to sneak attacks. Four individual, durable, jute rope  scratching posts offer an appealing texture to cats, curbing  inappropriate scratching behaviors and saving your sofa. In addition to  the cat bed, two platforms provide opportunities for pouncing and  jumping or multiple levels for more than one cat to lounge comfortably.  Two covered hideaways provide plush lined shelter for your cat or kitten  to feel more secure and avoid social stress. Expertly designed cat  furniture with clean lines in a modern design assembles easily and  satisfies the needs of cats of all ages, sizes and activity levels. At 4  1/2 foot tall, this cat tree utilizes vertical space and a compact  footprint to save space in your home while offering your kitty plenty of  options to play, sleep, hide and lounge. Measures 30 5/8"" Long, 15 1/2""  Wide and 54"" High.  <span class=""a-list-item""></span></p>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-Power-Paws-Sky-Tower_p_5192.html,https://www.essentialpetproducts.com/assets/images/PP-7308.jpg,http://www.essentialpetproducts.com/assets/images/PP-7308-2.jpg,http://www.essentialpetproducts.com/assets/images/PP-7308-3.jpg,http://www.essentialpetproducts.com/assets/images/PP-7308-4.jpg,1,36.00,17.00,14.00,28.00,Cat Furniture,,048081073087,60612,2,,,
PP-7310,Prevue Pet Products Kitty Power Paws Party Tower Furniture,146.16,128.29,,Prevue Pet Products,Prevue Pet Products,"<ul class=""a-unordered-list a-vertical a-spacing-mini""><li><span class=""a-list-item""> Featuring: two plush day beds, hideaway, swinging hammock, plush toy, jute scratching posts, jumping platforms  </span></li><li><span class=""a-list-item""> Easy to assemble no tools needed  </span></li><li><span class=""a-list-item""> Super-soft plush fabric  </span></li><li><span class=""a-list-item""> 19 1/4"" L x 19 1/4"" W x 52 3/8""H  </span></li><li><span class=""a-list-item""> Base is 16"" x 16""</span></li></ul><p>Prevue Pet Products Kitty Power Paws Party Tower features two plush  day beds, a hideaway, swinging hammock, dangling plush toy, jute  scratching posts, and jumping platforms. This cat furniture is covered  in super soft plush fabric for luxurious napping and playing, giving  your cat an excellent spot for sleeping, exercising, and relaxing.  Scratching posts help satisfy natural clawing instincts, helping to keep  your furniture safe from destructive restless behaviors. 19 1/4"" L x 19  1/4"" W x 52 3/8"" H base: 16"" L x 16"" W. Gray color.  <span class=""a-list-item""></span></p>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-Power-Paws-Party-Tower-Furniture_p_5193.html,https://www.essentialpetproducts.com/assets/images/PP-7310.jpg,http://www.essentialpetproducts.com/assets/images/PP-7310-3.jpg,http://www.essentialpetproducts.com/assets/images/PP-7310-2.jpg,,1,35.00,20.50,15.25,20.50,Cat Furniture,,048081073100,60612,2,,,
PP-7313,Prevue Pet Products Kitty Power Paws Siberian Mountain Cat Furniture,196.00,164.14,,Prevue Pet Products,Prevue Pet Products,"<ul class=""a-unordered-list a-vertical a-spacing-mini""><li><span class=""a-list-item""> Features a Plush day bed, two platforms, basket hammock, swing hammock, hideaway, plush toys, jute scratching posts  </span></li><li><span class=""a-list-item""> Easy to assemble no tools needed  </span></li><li><span class=""a-list-item""> Super-soft plush fabric  </span></li><li><span class=""a-list-item""> 30""L x 30""W x 61""H  </span></li><li><span class=""a-list-item""> Base is 23.5""L x 23.5""W  </span></li></ul><p>Prevue Pet Products Siberian Mountain features two platforms and a  day bed covered in soft plush, a hideout space, jute scratching posts, a  basket hammock, a swing hammock, and dangling plush toys. Scratching  posts help satisfy natural clawing instincts, helping to keep your  furniture safe from destructive restless behaviors. The hideaway, day  bed, hammocks, and platforms are coated with soft plush, giving your cat  or cats comfortable spaces to play, rest, and relax. Dangling toys will  tease your pet and encourage fun and active playtime. Brown, Tan, and  Frost Beige color. 30""L x 30""W x 61""H. Base is 23.5""L x 23.5""W. Hideaway  opening is 7""L x 8""W.  <span class=""a-list-item""></span></p>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-Power-Paws-Siberian-Mountain-Cat-Furniture_p_5194.html,https://www.essentialpetproducts.com/assets/images/PP-7313.jpg,http://www.essentialpetproducts.com/assets/images/PP-7313-2.jpg,http://www.essentialpetproducts.com/assets/images/PP-7313-3.jpg,,1,46.00,24.00,10.25,24.25,Cat Furniture,,048081073131,60612,2,,,
PP-7314,Prevue Pet Products Kitty Power Paws Domino Cat Furniture,148.16,128.01,,Prevue Pet Products,Prevue Pet Products,"<ul class=""a-unordered-list a-vertical a-spacing-mini""><li><span class=""a-list-item""> Featuring: jute scratching posts, platforms, hideout spaces  </span></li><li><span class=""a-list-item""> Easy to assemble no tools needed  </span></li><li><span class=""a-list-item""> Super-soft plush fabric  </span></li><li><span class=""a-list-item""> 24""L x 25""W x 52.5""H  </span></li><li><span class=""a-list-item""> Base is 19.25""L x 17.5""W  </span></li></ul><p>Prevue Pet Products Kitty Power Paws Domino features two platforms  covered in soft plush, three hideout spaces, and jute scratching posts.  Scratching posts help satisfy natural clawing instincts, helping to keep  your furniture safe from destructive restless behaviors. Hideout spots  and platforms are coated with soft plush floors and walls, giving your  cat or cats comfortable spaces to play, rest, and relax. 24""L x 25""W x  52.5""H. Base is 19.25""L x 17.5""W. Black and Frost White color.  <span class=""a-list-item""></span></p>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-Power-Paws-Domino-Cat-Furniture_p_5195.html,https://www.essentialpetproducts.com/assets/images/PP-7314.jpg,http://www.essentialpetproducts.com/assets/images/PP-7314-2.jpg,,,1,40.00,19.25,18.50,11.25,Cat Furniture,,048081073148,60612,2,,,
PP-7319,Prevue Pet Products Kitty Power Paws Sky Condo,130.40,117.94,,Prevue Pet Products,Prevue Pet Products,"<ul class=""a-unordered-list a-vertical a-spacing-mini""><li><span class=""a-list-item""> Soft felt fabrics combined with durable jute  </span></li><li><span class=""a-list-item""> Jute rope scratching posts offer an appealing texture to cats, curbing inappropriate scratching behaviors  </span></li><li><span class=""a-list-item""> 4 lounging areas - A day bed plus two hideaways and a jumping platform</span></li></ul><p>Prevue Pet Products Kitty Power Paws Sky Condo 7319 combines soft,  felt fabrics with durable jute to provide the perfect place for  lounging, sleeping, scratching, hiding and playing.  In luxurious tones  of blue and blue gray, the Sky Condo cat tree features a padded day bed  with a U shaped back, making your cat or kitten feel more secure and  less vulnerable to sneak attacks. Three durable, jute rope scratching  posts offer an appealing texture to cats, curbing inappropriate  scratching behaviors and saving your sofa.  In addition to the cat bed, a  jumping platform provides opportunities for pouncing or multiple levels  for more than one cat to lounge comfortably. Two covered hideaways  provide plush lined shelter for your cat or kitten to feel more secure  and avoid social stress. Expertly designed cat furniture with clean  lines in a modern design assembles easily and satisfies the needs of  cats of all ages, sizes and activity levels.  At 3 and one fourth foot  tall, this cat tree utilizes vertical space and a compact footprint to  save space in your home while offering your kitty plenty of options to  play, sleep, hide and lounge. Measures 31 and one half inches long, 15  and one half inches wide and 38 and one fourth inches high.  Base  measures 23 and one fourth inches long and 15 and one half inches wide.  <span class=""a-list-item""></span></p>",https://www.essentialpetproducts.com/Prevue-Pet-Products-Kitty-Power-Paws-Sky-Condo_p_5196.html,https://www.essentialpetproducts.com/assets/images/PP-7319.jpg,http://www.essentialpetproducts.com/assets/images/PP-7319-2.jpg,http://www.essentialpetproducts.com/assets/images/PP-7319-3.jpg,http://www.essentialpetproducts.com/assets/images/PP-7319-4.jpg,1,32.00,19.25,13.75,26.25,Cat Furniture,,048081073193,60612,2,,,
